"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 21 09:34:56 CST 2026","Thu May 21 09:36:03 CST 2026","66782","","","","","","test_change_system_language_updates_setup_menu_labels[Russian (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 14:37:44 CST 2026","Thu May 21 14:38:16 CST 2026","32213","","","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash drive is detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Wed May 20 15:42:15 CST 2026","Wed May 20 15:44:23 CST 2026","127567","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[English]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Fri May 22 13:29:09 CST 2026","Fri May 22 13:31:59 CST 2026","170908","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT,120MB,repeat 10/10-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Fri May 22 14:50:56 CST 2026","Fri May 22 14:51:27 CST 2026","30528","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Spanish-Checked: USB has no file]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 16:48:28 CST 2026","Thu May 21 16:51:21 CST 2026","172472","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT,120MB,repeat 3/10-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Fri May 22 14:02:34 CST 2026","Fri May 22 14:02:43 CST 2026","8916","","","","","","test_change_system_language_updates_update_menu_labels[English-Start USB update]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 09:17:42 CST 2026","Thu May 21 09:19:28 CST 2026","105837","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Chinese (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 08:41:26 CST 2026","Thu May 21 08:43:09 CST 2026","103063","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[German (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 15:38:33 CST 2026","Thu May 21 15:41:08 CST 2026","154796","","","","","","test_update_successfully_via_the_usb[MBR,FAT32,16GB-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Wed May 20 15:23:55 CST 2026","Wed May 20 15:24:14 CST 2026","18798","","","","","","test_change_system_language_updates_setup_menu_labels[Russian]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 16:04:37 CST 2026","Wed May 20 16:06:13 CST 2026","95906","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Czech (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 15:36:01 CST 2026","Wed May 20 15:38:17 CST 2026","135738","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Dutch]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
